estimator,validation_setting,dataset,fold,start_time,TT__auprc,LL__auprc,LL__auroc,TL__auroc,TL__auprc,LT__auprc,TT__auroc,LT__auroc,LL_M__auprc,LL_M__auroc
blmnii_svm,LT_25,te_pirna,3,2024-12-10 07:01:52.388000+00:00,,0.06926091946090308,0.44917377166653827,,,0.40100650619456923,,0.7016176470588236,0.030905407119071412,0.38593824305264823
blmnii_svm,LT_25,te_pirna,4,2024-12-10 07:01:57.834000+00:00,,0.06773413497073978,0.42554660449495896,,,0.40394551832079306,,0.6528589993502274,0.017156167617897067,0.3720661486351863
blmnii_svm,LT_25,te_pirna,5,2024-12-10 07:02:04.096000+00:00,,0.10416189918186136,0.46088985833567875,,,0.02830421119842427,,0.2709178743961353,0.09352566406665448,0.43296353629170964
blmnii_svm,LT_25,te_pirna,6,2024-12-10 07:02:10.236000+00:00,,0.10114536503888519,0.4404827641369155,,,0.026305190825898737,,0.33716475095785436,0.07196771177600746,0.39837598713932004
blmnii_svm,LT_25,te_pirna,7,2024-12-10 07:02:14.867000+00:00,,0.10284876078831426,0.465749094180872,,,0.03407446216869235,,0.42175887696118913,0.036900780613146694,0.3920082888589135
blmnii_svm,LT_25,te_pirna,8,2024-12-10 07:02:22.139000+00:00,,0.10233766166577345,0.4609924711511399,,,0.02951705275147,,0.3018357487922705,0.067845311413241,0.4059988429183476
blmnii_svm,LT_25,te_pirna,9,2024-12-10 07:02:27.561000+00:00,,0.03341475964686308,0.4621346817116079,,,0.02548963923637382,,0.342911877394636,0.009988242409776159,0.5275030019987248
blmnii_svm,LT_25,te_pirna,10,2024-12-10 07:02:31.962000+00:00,,0.10144895991253261,0.4587911130388311,,,0.025628894756423055,,0.29971181556195964,0.035893428020232605,0.40650101285029366
blmnii_svm,LT_25,te_pirna,11,2024-12-10 07:02:37.572000+00:00,,0.10374383985604385,0.4528727723378154,,,0.025363657554822092,,0.33764367816091956,0.03057795942626155,0.4104817670136077
blmnii_svm,LT_25,te_pirna,12,2024-12-10 07:02:42.457000+00:00,,0.09778339834921276,0.44726038577557536,,,0.026172888980553165,,0.34586206896551724,0.08287259282490866,0.46439027350090256
blmnii_svm,LT_25,te_pirna,13,2024-12-10 07:02:49.198000+00:00,,0.1039606836163407,0.4760528171582813,,,0.03466641814006376,,0.4463253509496284,0.06229963094656282,0.411573123765957
blmnii_svm,LT_25,te_pirna,14,2024-12-10 07:02:54.201000+00:00,,0.09868902495367379,0.4524111116638795,,,0.033963943700647065,,0.3671937818279282,0.023631923816283092,0.37259539211821896
blmnii_svm,LT_25,te_pirna,15,2024-12-10 07:02:58.592000+00:00,,0.10132107769858445,0.43686524567402873,,,0.05756771966835642,,0.5581597222222222,0.014416781936351354,0.4228924370852224
blmnii_svm,LT_25,lncrna_cancer,0,2024-12-10 07:03:02.752000+00:00,,0.27552931252836577,0.7446803014705636,,,0.13613137479790188,,0.635777652896055,0.06827636756380374,0.6721836429675734
blmnii_svm,LT_25,lncrna_cancer,1,2024-12-10 07:03:25.315000+00:00,,0.19991656751017478,0.6865805146692644,,,0.14451839543448258,,0.6183977505143093,0.05181538199330323,0.6436618113380637
blmnii_svm,LT_25,lncrna_cancer,2,2024-12-10 07:03:31.047000+00:00,,0.28523124354777907,0.7394703715478644,,,0.12232515750728737,,0.5680816487925314,0.07587870112986912,0.6824995272370704
blmnii_svm,LT_25,lncrna_cancer,3,2024-12-10 07:03:53.442000+00:00,,0.29969443042795074,0.7424680931839165,,,0.14886608639358662,,0.6885867193764335,0.08658342840481142,0.7121390371073812
blmnii_svm,LT_25,lncrna_cancer,4,2024-12-10 07:04:01.833000+00:00,,0.2678104698678272,0.7424817085511393,,,0.22432920465071832,,0.6796219471030825,0.06971030660503799,0.7016806646337288
blmnii_svm,LT_25,lncrna_cancer,5,2024-12-10 07:04:22.504000+00:00,,0.22940719244583552,0.7194942929786287,,,0.09955646898650036,,0.6245167836860279,0.059525812368317825,0.679632553665979
blmnii_svm,LT_25,lncrna_cancer,6,2024-12-10 07:04:33.411000+00:00,,0.1743863074342787,0.6825596701518508,,,0.1061392958310184,,0.6100310099372752,0.043119196037789194,0.640068750386077
blmnii_svm,LT_25,lncrna_cancer,7,2024-12-10 07:04:54.842000+00:00,,0.21389560120871126,0.7222044566978503,,,0.10458284469935925,,0.6727795453674243,0.05136985408647461,0.6629324599087018
blmnii_svm,LT_25,lncrna_cancer,8,2024-12-10 07:05:04.271000+00:00,,0.2167652142828454,0.7157298183902497,,,0.14576330366434723,,0.5745725911754881,0.060262538805821345,0.6964164254937883
blmnii_svm,LT_25,lncrna_disease,0,2024-12-10 07:05:27.942000+00:00,,0.5069680848067557,0.8419508825116808,,,0.486649790856511,,0.8668015462425934,0.28766358430204014,0.8216234466631014
blmnii_svm,LT_25,lncrna_disease,1,2024-12-10 07:05:34.461000+00:00,,0.5343201480753638,0.8388501778923867,,,0.29616409128628635,,0.791034234017613,0.3263413246489697,0.8441699206802707
blmnii_svm,LT_25,lncrna_disease,2,2024-12-10 07:05:56.060000+00:00,,0.5548474629523513,0.8475621613525287,,,0.35031422428591147,,0.7880435503481817,0.36326330703948256,0.8379700416447776
blmnii_svm,LT_25,lncrna_disease,3,2024-12-10 07:06:02.020000+00:00,,0.5628681374080987,0.8507277428143412,,,0.3166855949432004,,0.7702142482554288,0.3434318106625474,0.8384875550300837
blmnii_svm,LT_25,lncrna_disease,4,2024-12-10 07:06:20.210000+00:00,,0.5526704672573999,0.8466893402151902,,,0.22536555053634033,,0.7473337580141378,0.32423208633577866,0.8273360428858787
blmnii_svm,LT_25,lncrna_disease,5,2024-12-10 07:06:29.707000+00:00,,0.48770745129490267,0.822912929365843,,,0.5871477421120245,,0.8665283750227122,0.2904815145847809,0.8177279278983445
blmnii_svm,LT_25,lncrna_disease,6,2024-12-10 07:06:43.888000+00:00,,0.527202048281273,0.8431165554759237,,,0.6274099506552833,,0.8704881712760323,0.3075534470455089,0.823385138840121
blmnii_svm,LT_25,lncrna_disease,7,2024-12-10 07:06:57.223000+00:00,,0.559492472894024,0.851827407765503,,,0.26835686377407786,,0.7249844628643739,0.36656969766092007,0.8454948682142318
blmnii_svm,LT_25,lncrna_disease,8,2024-12-10 07:07:09.038000+00:00,,0.5662184827522321,0.8518321358703924,,,0.2954643700858465,,0.7310271968239677,0.34331620713244615,0.8585595495449865
blmnii_svm,LT_25,lncrna_mirna,0,2024-12-10 07:07:22.911000+00:00,,0.40670637318869873,0.7798007115509644,,,0.40209684018390784,,0.7731077892857469,0.17509517691463017,0.7476618748344531
blmnii_svm,LT_25,lncrna_mirna,1,2024-12-10 07:07:28.810000+00:00,,0.4056212939675683,0.77389761400824,,,0.47063632887344214,,0.7802475228730876,0.18174638226711776,0.7895801665182572
blmnii_svm,LT_25,lncrna_mirna,2,2024-12-10 07:07:31.571000+00:00,,0.3976056982579137,0.7670420576557423,,,0.3348437597063669,,0.7715929708154062,0.17317599184762816,0.7503824500558234
blmnii_svm,LT_25,lncrna_mirna,3,2024-12-10 07:07:37.239000+00:00,,0.39795532061214955,0.7791202703932122,,,0.40081523831939525,,0.7266123266123267,0.1581210150499754,0.7558159439581695
blmnii_svm,LT_25,lncrna_mirna,4,2024-12-10 07:07:40.448000+00:00,,0.3616392702167288,0.733848865473475,,,0.3328554392488975,,0.7183813306852037,0.13220519412511322,0.7220096809137905
blmnii_svm,LT_25,lncrna_mirna,5,2024-12-10 07:07:43.959000+00:00,,0.38861249319793745,0.7599846186704546,,,0.33669546422756785,,0.7103959474056692,0.16541292108423644,0.749466713228457
blmnii_svm,LT_25,lncrna_mirna,6,2024-12-10 07:07:44.931000+00:00,,0.3877556328391233,0.7642373699662041,,,0.42359370531487583,,0.7792209010970448,0.19355228655122866,0.7776140020991607
blmnii_svm,LT_25,lncrna_mirna,7,2024-12-10 07:07:53.799000+00:00,,0.37946504311532814,0.7368615300735523,,,0.4022917612116966,,0.7197998638014529,0.15900545095013668,0.7136261840131546
blmnii_svm,LT_25,lncrna_mirna,8,2024-12-10 07:07:54.674000+00:00,,0.4125800188790364,0.7816408893603728,,,0.427097283735511,,0.7305348614165448,0.1700651290779702,0.7618678142339532
blmnii_svm,LT_25,dpi_g,0,2024-12-10 07:08:01.728000+00:00,,0.3060374533762427,0.7489863553572578,,,0.13727099289378467,,0.762604170594668,0.07105445126823833,0.6675922600027058
blmnii_svm,LT_25,dpi_g,1,2024-12-10 07:08:02.070000+00:00,,0.2754147906628676,0.7961911130529555,,,0.05939122727716777,,0.5887040887040887,0.10148835153567129,0.7513546730544922
blmnii_svm,LT_25,dpi_g,2,2024-12-10 07:08:17.327000+00:00,,0.32555551297418367,0.7478495833890768,,,0.025469879469269208,,0.5496102055279943,0.09300767502612886,0.6620776581400347
blmnii_svm,LT_25,dpi_g,3,2024-12-10 07:08:18.066000+00:00,,0.2848185599676657,0.7325818003913894,,,0.05866181863913214,,0.6337217391304348,0.09803579460831399,0.7005917808219178
blmnii_svm,LT_25,dpi_g,4,2024-12-10 07:08:31.847000+00:00,,0.2771941812036286,0.7475037938250088,,,0.17845995443913681,,0.779810406348192,0.0788488082588858,0.6961493288727645
blmnii_svm,LT_25,dpi_g,5,2024-12-10 07:08:32.881000+00:00,,0.2672159134885526,0.7467667939979076,,,0.09451726877015372,,0.6629550249489301,0.06667800992001227,0.6673853159843242
blmnii_svm,LT_25,dpi_g,6,2024-12-10 07:08:47.684000+00:00,,0.31106132604334297,0.7674244242515327,,,0.05228121388704625,,0.6482815647569032,0.14447605679975392,0.7161996152330621
blmnii_svm,LT_25,dpi_g,7,2024-12-10 07:08:47.791000+00:00,,0.2572284486363878,0.7416246732308852,,,0.23511236960092116,,0.821737441676377,0.05703450005255568,0.7049219344051343
blmnii_svm,LT_25,dpi_g,8,2024-12-10 07:09:02.530000+00:00,,0.31192877552585985,0.7348596718078475,,,0.07119463711987019,,0.6149451597520267,0.06293294528706855,0.6333669362366243
blmnii_svm,LT_25,davis,0,2024-12-10 07:09:02.820000+00:00,,0.051924421447481536,0.5082981128107457,,,0.049381893548038625,,0.4761309112129334,0.012887159511669525,0.4908834274603171
blmnii_svm,LT_25,davis,1,2024-12-10 07:09:18.035000+00:00,,0.05552653415865097,0.5126564385144908,,,0.06067806164052747,,0.521430330606481,0.014999873312267107,0.5324794528744563
blmnii_svm,LT_25,davis,2,2024-12-10 07:09:31.330000+00:00,,0.04997957710466062,0.4954897270467904,,,0.04194780634681736,,0.5478607591616169,0.013112949159602849,0.4961452410069712
blmnii_svm,LT_25,davis,3,2024-12-10 07:09:43.659000+00:00,,0.06089622954340572,0.5236529325215257,,,0.07109041957809864,,0.5314893955389529,0.016906173178715164,0.5232843544843894
blmnii_svm,LT_25,davis,4,2024-12-10 07:09:59.433000+00:00,,0.053731632561079254,0.48412068287930743,,,0.04006548742059532,,0.47559055475393175,0.013328441821723404,0.4708146058604997
blmnii_svm,LT_25,davis,5,2024-12-10 07:10:10.562000+00:00,,0.05175792223960382,0.4907456743414811,,,0.054265667456866944,,0.5690253019440676,0.01258045131232333,0.466384782759707
blmnii_svm,LT_25,davis,6,2024-12-10 07:10:26.462000+00:00,,0.055606680128267784,0.520229238240653,,,0.06693091636079332,,0.5797942875709484,0.015681796482358817,0.5361095540587841
blmnii_svm,LT_25,davis,7,2024-12-10 07:10:36.024000+00:00,,0.05045358451080402,0.4786520193974834,,,0.049928275950929066,,0.4417799199325748,0.013168615762889814,0.4795790126199976
blmnii_svm,LT_25,davis,8,2024-12-10 07:10:52.419000+00:00,,0.0540855971143046,0.5071015525078504,,,0.07583743850447876,,0.46170500200220904,0.014294586115574468,0.5174043697476521
blmnii_svm,LT_25,dpi_i,0,2024-12-10 07:11:04.724000+00:00,,0.7470435673611675,0.9295736415427557,,,0.3236503345933559,,0.8049466658661544,0.3509151355739543,0.8779042064927894
blmnii_svm,LT_25,dpi_i,1,2024-12-10 07:11:19.838000+00:00,,0.7825506184948228,0.9318004989947202,,,0.22806935893968433,,0.6000130980819232,0.42698808109584785,0.8778416965797732
blmnii_svm,LT_25,dpi_i,2,2024-12-10 07:11:33.818000+00:00,,0.7861749067125139,0.9387211136126254,,,0.08392868509591184,,0.6948955594237249,0.428919022831345,0.8917490892647884
blmnii_svm,LT_25,dpi_i,3,2024-12-10 07:11:50.316000+00:00,,0.7342939990476208,0.920284743561491,,,0.15000388019441122,,0.5708855860973018,0.32837573756060817,0.8450880677148165
blmnii_svm,LT_25,dpi_i,4,2024-12-10 07:12:01.970000+00:00,,0.7872177550724503,0.9270923668544688,,,0.2076154528583531,,0.6524504097688263,0.4606994831600029,0.8742492873562645
blmnii_svm,LT_25,mirna_disease,0,2024-12-10 07:12:17.102000+00:00,,0.11010906956655954,0.48111841712818787,,,0.09252878659625918,,0.48321596617254614,0.030486271526684375,0.4794237944741977
blmnii_svm,LT_25,mirna_disease,1,2024-12-10 07:12:29.069000+00:00,,0.10696329822890856,0.4841483980087286,,,0.10828646078465881,,0.4806857983584469,0.02888844454668364,0.4773251665008416
blmnii_svm,LT_25,mirna_disease,2,2024-12-10 07:13:48.627000+00:00,,0.10229874050331592,0.48278241351389306,,,0.12200151904091838,,0.46983336761455197,0.02777846154567197,0.48506256267722647
blmnii_svm,LT_25,mirna_disease,3,2024-12-10 07:14:01.298000+00:00,,0.1058225541462531,0.48222963570967337,,,0.11102187053940203,,0.4778699284714387,0.029082699251416516,0.48111548924537045
blmnii_svm,LT_25,mirna_disease,4,2024-12-10 07:15:19.019000+00:00,,0.11201742027266548,0.48935779545970004,,,0.08990052497190887,,0.46172826895026853,0.030383537843563634,0.4860310292865327
blmnii_svm,LT_25,dpi_e,0,2024-12-10 07:15:34.659000+00:00,,0.46051882761126145,0.7572304527030493,,,0.0493520253442373,,0.6746472471554512,0.32035743874716704,0.7275532041524859
blmnii_svm,LT_25,dpi_e,1,2024-12-10 07:16:44.911000+00:00,,0.43491657948425294,0.7446485393203459,,,0.042584289054786874,,0.6508819031268475,0.2605496349952161,0.6976278852369209
blmnii_svm,LT_25,dpi_e,2,2024-12-10 07:18:21.596000+00:00,,0.43145061645891186,0.7758800922503046,,,0.13617014415189233,,0.6437874876977242,0.26126230235504977,0.7304328622053139
blmnii_svm,LT_25,dpi_e,3,2024-12-10 07:19:44.045000+00:00,,0.44310542384496554,0.7543648906899056,,,0.06521638404153313,,0.7118540139988303,0.2660482408316998,0.7006620484428994
blmnii_svm,LT_25,dpi_e,4,2024-12-10 07:21:09.541000+00:00,,0.44165302471104245,0.7727142807443892,,,0.1383573638150577,,0.600559595869655,0.24992621183149125,0.7254200998821887
blmnii_svm,LT_25,srn,0,2024-12-10 07:22:34.044000+00:00,,0.029189075764319946,0.6316033095126053,,,0.0272396361391675,,0.6611572843767315,0.007273960009662075,0.6272214183887338
blmnii_svm,LT_25,srn,1,2024-12-10 07:24:09.847000+00:00,,0.025217709288830097,0.6411333956984006,,,0.05256791588258222,,0.635656715316719,0.006488367281555905,0.6389962514024341
blmnii_svm,LT_25,srn,2,2024-12-10 07:25:06.898000+00:00,,0.027358293717135898,0.6266079849749663,,,0.025548459965250424,,0.5531252511509046,0.007247729726100339,0.6254864705380161
blmnii_svm,LT_25,srn,3,2024-12-10 07:26:28.181000+00:00,,0.02644374174536932,0.6370932544613643,,,0.02846275451037101,,0.545755432206336,0.006726064584215795,0.6397657247311112
blmnii_svm,LT_25,srn,4,2024-12-10 07:27:35.404000+00:00,,0.030874684214201444,0.6289155224397631,,,0.008434272360466448,,0.514488662965108,0.00803901718044309,0.6337812900860436
blmnii_svm,LT_25,ern,0,2024-12-10 07:28:53.036000+00:00,,0.24223407700907768,0.6952430034032349,,,0.012056992247222379,,0.5851921877254569,0.125072781117031,0.6860952999043106
blmnii_svm,LT_25,ern,1,2024-12-10 07:30:08.381000+00:00,,0.015281095951632535,0.5292747042616455,,,0.03720241967414015,,0.5028060752793952,0.003761146124746445,0.5111645631271416
blmnii_svm,LT_25,ern,2,2024-12-10 07:30:50.276000+00:00,,0.22995718412286192,0.6877890484349118,,,0.022837595408299462,,0.5863891730107592,0.10520664806976587,0.6787895725950442
blmnii_svm,LT_25,ern,3,2024-12-10 07:32:03.456000+00:00,,0.24670777421155096,0.7279426221271174,,,0.0173557807334816,,0.5948102619585921,0.11293625494049372,0.7464776461135927
blmnii_svm,LT_25,ern,4,2024-12-10 07:32:47.698000+00:00,,0.0859354279980837,0.6619510846062969,,,0.025227502192538512,,0.5378743093463134,0.028104788049338168,0.6714681696888215
blmnii_svm,LT_25,kiba,0,2024-12-10 07:34:06.752000+00:00,,0.6196496642113941,0.8590698397846072,,,0.4320415528803313,,0.7706166085612822,0.30095742142137394,0.8497228277205976
blmnii_svm,LT_25,kiba,1,2024-12-10 07:34:45.390000+00:00,,0.6087647760181112,0.8521337098811699,,,0.4127427048840614,,0.8005447470436146,0.29032982871128615,0.8429397784688907
blmnii_svm,LT_25,kiba,2,2024-12-10 07:42:04.314000+00:00,,0.6077675184346537,0.8507528846224128,,,0.4495062710119496,,0.7903339558750799,0.2925038711688404,0.8410610760292488
blmnii_svm,LT_25,kiba,3,2024-12-10 07:42:36.290000+00:00,,0.6233077616180092,0.8576018247477638,,,0.44140798901063194,,0.7831066418591779,0.3000357065908434,0.8441456088497739
blmnii_svm,LT_25,kiba,4,2024-12-10 07:49:57.509000+00:00,,0.6292210833953019,0.8584024993412981,,,0.42095366285998503,,0.7776258121014463,0.31522534697827526,0.8478428755837693
blmnii_svm,LT_25,npinter,0,2024-12-10 07:50:36.910000+00:00,,0.7569383678100863,0.9439191360829474,,,0.4325326473274356,,0.7629479396206807,0.4647885556898419,0.9435435391562788
blmnii_svm,LT_25,npinter,1,2024-12-10 07:53:44.023000+00:00,,0.7620927215693162,0.9453011982982052,,,0.26257147471494524,,0.580185594150352,0.46895926652742814,0.9442891299937175
blmnii_svm,LT_25,npinter,2,2024-12-10 07:56:51.454000+00:00,,0.7452893361103416,0.9411009462580571,,,0.3188107683135075,,0.6483982725893912,0.43639137390010874,0.9391726498993672
blmnii_svm,LT_25,npinter,3,2024-12-10 07:57:58.846000+00:00,,0.7774178019479006,0.9476748269158206,,,0.3133720820264585,,0.6666810366844621,0.49096461169384104,0.9479805973521997
blmnii_svm,LT_25,npinter,4,2024-12-10 08:00:06.706000+00:00,,0.7706937390658806,0.947127673478724,,,0.3815266604247532,,0.6766067739640185,0.47768924906234533,0.9466356089578686
blmnii_svm,LT_25,mirtarbase,0,2024-12-10 08:00:44.644000+00:00,,0.06909971811309377,0.4950018621787199,,,0.07268591853784204,,0.4971535144329632,0.018293636854536305,0.49753861534192817
blmnii_svm,LT_25,mirtarbase,1,2024-12-10 08:01:07.462000+00:00,,0.07171721953955702,0.5018996121826464,,,0.0677070200441434,,0.5106563168477191,0.019028797402753546,0.50132367971928
blmnii_svm,LT_25,mirtarbase,2,2024-12-10 08:03:26.933000+00:00,,0.06957085087682857,0.5007470209851764,,,0.0740242759340662,,0.5023851357790833,0.01825172069100838,0.4991155498068214
blmnii_svm,LT_25,mirtarbase,3,2024-12-10 08:06:41.153000+00:00,,0.06942167481905229,0.4944195119154251,,,0.07022866550058024,,0.4982563173381346,0.01826011634205911,0.4938608975954717
blmnii_svm,LT_25,mirtarbase,4,2024-12-10 08:11:10.550000+00:00,,0.07081706565671464,0.5018701823243573,,,0.07057385380890466,,0.5086325541102761,0.018632826686633523,0.5011220495016395
blmnii_rls,LT_25,dpi_n,0,2024-12-10 08:17:16.836000+00:00,,0.7801385960076053,0.9592834664730091,,,0.5010002174385736,,0.8121212121212121,0.17506326529344568,0.8639231824417009
blmnii_rls,LT_25,dpi_n,1,2024-12-10 08:17:19.640000+00:00,,0.7934471533901946,0.9549442550093867,,,0.31473132131026865,,0.7124999999999999,0.19959564327879872,0.846022593551424
blmnii_rls,LT_25,dpi_n,2,2024-12-10 08:17:21.638000+00:00,,0.7844853346663416,0.9544332260482343,,,0.458789673586138,,0.7876420454545454,0.1338887016468661,0.8346474533260831
blmnii_rls,LT_25,dpi_n,3,2024-12-10 08:17:24.069000+00:00,,0.81871556053032,0.9563422485690165,,,0.8055555555555556,,0.9911111111111112,0.20143713647861888,0.8449786694338752
blmnii_rls,LT_25,dpi_n,4,2024-12-10 08:17:26.177000+00:00,,0.8145252854722922,0.9580176294073517,,,0.4428030303030303,,0.8614864864864865,0.13045564173470028,0.8513056835637481
blmnii_rls,LT_25,dpi_n,5,2024-12-10 08:17:28.800000+00:00,,0.7582563143765403,0.9514704730576442,,,0.7433166248955723,,0.8741496598639455,0.13177885712319387,0.826499843358396
blmnii_rls,LT_25,dpi_n,6,2024-12-10 08:17:30.693000+00:00,,0.7567028203244242,0.9317329332333083,,,0.5304502004316991,,0.6317567567567567,0.1074220486608885,0.7509984639016897
blmnii_rls,LT_25,dpi_n,7,2024-12-10 08:17:33.150000+00:00,,0.8081425546310955,0.9502858709273183,,,0.5588115588115588,,0.9557823129251701,0.21929699898846178,0.8217026942355891
blmnii_rls,LT_25,dpi_n,8,2024-12-10 08:17:35.055000+00:00,,0.7821218100124192,0.9639149677432424,,,0.4930406865941725,,0.6608187134502923,0.22133523052726137,0.8802296964725185
blmnii_rls,LT_25,dpi_n,9,2024-12-10 08:17:37.240000+00:00,,0.7931621589855866,0.9684858942602952,,,0.48840579710144927,,0.7955555555555555,0.16481217487376762,0.8958453437872325
blmnii_rls,LT_25,dpi_n,10,2024-12-10 08:17:39.451000+00:00,,0.8073865250443516,0.9681193911448261,,,0.15213923449217565,,0.6231884057971014,0.23041777415883757,0.896305220883534
blmnii_rls,LT_25,dpi_n,11,2024-12-10 08:17:41.306000+00:00,,0.8031949919785351,0.9339845815590995,,,0.15269151138716355,,0.7555555555555555,0.16691527587484162,0.7532764518236672
blmnii_rls,LT_25,dpi_n,12,2024-12-10 08:17:42.979000+00:00,,0.807368696924596,0.9573720000371082,,,0.3611111111111111,,0.9422222222222223,0.2589704230499216,0.85049386986433
blmnii_rls,LT_25,dpi_n,13,2024-12-10 08:17:44.997000+00:00,,0.8182107383431112,0.956036106240665,,,0.3929292929292929,,0.6622222222222223,0.18518981865773243,0.8398093700757139
blmnii_rls,LT_25,dpi_n,14,2024-12-10 08:17:47.477000+00:00,,0.7504407588171934,0.9539572393098275,,,0.5413533834586466,,0.8040540540540541,0.17271870594892577,0.8443164362519201
blmnii_rls,LT_25,dpi_n,15,2024-12-10 08:17:49.750000+00:00,,0.7762939099189179,0.9408967924084385,,,0.49430206124285075,,0.9178571428571428,0.2039858888737951,0.7922025723472669
blmnii_rls,LT_25,te_pirna,0,2024-12-10 08:17:51.427000+00:00,,0.4971120853364122,0.8965501290846697,,,0.12291166518272999,,0.7844827586206897,0.10607368250187872,0.7013412187136974
blmnii_rls,LT_25,te_pirna,1,2024-12-10 08:17:54.162000+00:00,,0.4729448188425576,0.9145063724484065,,,0.27842444548474926,,0.8392817557082687,0.12135177679243755,0.7715064486105571
blmnii_rls,LT_25,te_pirna,2,2024-12-10 08:17:57.958000+00:00,,0.4608632002015605,0.8975911290518687,,,0.31065479192983914,,0.6368703550784475,0.1033630976451873,0.7143979825230192
blmnii_rls,LT_25,te_pirna,3,2024-12-10 08:18:02.857000+00:00,,0.5029024951558534,0.8999498588341028,,,0.601787648819903,,0.8919117647058823,0.0947134779287759,0.708050676952717
blmnii_rls,LT_25,te_pirna,4,2024-12-10 08:18:07.210000+00:00,,0.49919080236394947,0.8830820989691908,,,0.48223630408536067,,0.8875893437296947,0.05429910373560097,0.6463399083482766
blmnii_rls,LT_25,te_pirna,5,2024-12-10 08:18:10.849000+00:00,,0.5182431671385271,0.9242267880038777,,,0.1912278348826936,,0.8367149758454104,0.1609348288698784,0.7995004221784408
blmnii_rls,LT_25,te_pirna,6,2024-12-10 08:18:15.187000+00:00,,0.5433115832029963,0.9132747609837609,,,0.22376638897307388,,0.8371647509578544,0.12747615037148327,0.7492832361350685
blmnii_rls,LT_25,te_pirna,7,2024-12-10 08:18:19.559000+00:00,,0.44131687244112,0.8996960338496705,,,0.1289848344145383,,0.7900495458298926,0.06682518488924391,0.7246691298653061
blmnii_rls,LT_25,te_pirna,8,2024-12-10 08:18:24.683000+00:00,,0.47133248336860095,0.9139948244050411,,,0.1236744985118673,,0.7673429951690821,0.09142420890551284,0.7610118209963411
blmnii_rls,LT_25,te_pirna,9,2024-12-10 08:18:28.906000+00:00,,0.5556214148570777,0.9150209455415919,,,0.07392202734547375,,0.6489463601532567,0.20646801829488792,0.7773709922828098
blmnii_rls,LT_25,te_pirna,10,2024-12-10 08:18:32.346000+00:00,,0.5207662545457353,0.9003131038916278,,,0.11379680740249536,,0.6364442473952561,0.08078178018933396,0.6992694963904988
blmnii_rls,LT_25,te_pirna,11,2024-12-10 08:18:33.059000+00:00,,0.4671840395559932,0.9160549720485193,,,0.08008727193606183,,0.7167145593869731,0.09071905285911964,0.7791937042121856
blmnii_rls,LT_25,te_pirna,12,2024-12-10 08:18:36.424000+00:00,,0.5600068536668776,0.9224759609714306,,,0.04775158900012137,,0.6117241379310345,0.18426337536645468,0.779875764149083
blmnii_rls,LT_25,te_pirna,13,2024-12-10 08:18:37.590000+00:00,,0.4854789737009088,0.9073384723877148,,,0.22912470117171488,,0.8003715937241949,0.11956742488470842,0.759740386683088
blmnii_rls,LT_25,te_pirna,14,2024-12-10 08:18:40.081000+00:00,,0.4731394247419287,0.8971168454447002,,,0.12490507295562434,,0.7963012597158939,0.07516382538399755,0.6994558958782569
blmnii_rls,LT_25,te_pirna,15,2024-12-10 08:18:41.301000+00:00,,0.45215197715397143,0.9124064027517093,,,0.0979002066695471,,0.669849537037037,0.05562070638914758,0.7603189511562559
blmnii_rls,LT_25,lncrna_cancer,0,2024-12-10 08:18:44.050000+00:00,,0.4356368220162113,0.864152260386728,,,0.06536361971183824,,0.4967098469238269,0.1247795812716331,0.7984143450052248
blmnii_rls,LT_25,lncrna_cancer,1,2024-12-10 08:18:45.355000+00:00,,0.5162405773172453,0.9103056615703187,,,0.2896825191810045,,0.7276457359489493,0.16184085575458268,0.85271044568271
blmnii_rls,LT_25,lncrna_cancer,2,2024-12-10 08:19:04.208000+00:00,,0.3837206919655199,0.8802470373093684,,,0.4994762094662559,,0.8485251427359001,0.09587316012726092,0.8271685390826801
blmnii_rls,LT_25,lncrna_cancer,3,2024-12-10 08:19:04.817000+00:00,,0.5067324684005378,0.9132711736823369,,,0.11892189771456511,,0.6502828798925914,0.1784010414661512,0.8835650961337669
blmnii_rls,LT_25,lncrna_cancer,4,2024-12-10 08:19:12.879000+00:00,,0.46351336153484796,0.8989518447127374,,,0.13153081667930308,,0.6032344646609828,0.1312110420583012,0.8465004699782055
blmnii_rls,LT_25,lncrna_cancer,5,2024-12-10 08:19:23.767000+00:00,,0.3904582779490916,0.8016042522574846,,,0.05834470967305194,,0.44189893236881006,0.1246651034451933,0.7432171069651505
blmnii_rls,LT_25,lncrna_cancer,6,2024-12-10 08:19:27.173000+00:00,,0.279063755580107,0.6498072009701914,,,0.06558571837690273,,0.4392853619000634,0.08257024968817338,0.6101746667865895
blmnii_rls,LT_25,lncrna_cancer,7,2024-12-10 08:19:33.742000+00:00,,0.27374622465187853,0.644692668105717,,,0.10411558413396359,,0.6292499882870566,0.07396935206277971,0.5941727514846387
blmnii_rls,LT_25,lncrna_cancer,8,2024-12-10 08:19:46.517000+00:00,,0.09324161840609785,0.44113219845745993,,,0.12128919803930825,,0.6174595221465952,0.018514768825276768,0.4153535715179564
blmnii_rls,LT_25,lncrna_disease,0,2024-12-10 08:19:49.207000+00:00,,0.5034353628415913,0.881716233676117,,,0.2069063789458343,,0.6336211705645909,0.25888312952015713,0.8526938668684909
