estimator,validation_setting,dataset,fold,start_time,LT__auprc,LL__auprc,LL__auroc,TT__auroc,TL__auprc,TL__auroc,LT__auroc,TT__auprc,LL_M__auprc,LL_M__auroc,predict_time,fit_time,predict_time_single,log_predict_time_single,log_melting_time,log_predict_time,melting_time,log_fit_time
dwnn_square_bxt_bgso,TT,davis,7,2024-11-25 01:16:27.593000+00:00,0.6142022402395818,0.9154777664011494,0.9959875137172913,0.7600233030592733,0.19968589711654522,0.7882897663057349,0.9471825490165905,0.1550711345307005,,,,,,,,,,
dwnn_square_bxt_bgso,TT,davis,8,2024-11-25 01:16:27.685000+00:00,0.5474095482331334,0.9508989510959699,0.9978236089443577,0.7252555892596337,0.16720896857380868,0.7916987347055089,0.9308040266781124,0.21040446896336826,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_i,0,2024-11-25 01:16:28.020000+00:00,0.20868547723895212,0.9956210608407555,0.9998381028680299,0.7269855072463769,0.6908443207936208,0.9278310324471187,0.7938789894295712,0.1371858201666754,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_i,1,2024-11-25 01:16:28.234000+00:00,0.2075488925119095,0.9962658580712769,0.9998904099638009,0.6491893110143814,0.7049416428850986,0.9297987117552335,0.6936598632503678,0.1731029671379193,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_i,2,2024-11-25 01:16:28.300000+00:00,0.19499709414508593,0.9946813273168036,0.9997755124539467,0.7230857047312523,0.7312057515271744,0.9358222562411864,0.7306876006441224,0.17604335580496544,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_i,3,2024-11-25 01:16:28.403000+00:00,0.20280168184954692,0.9982273552304914,0.9999361245303274,0.6352668786884716,0.7719119506092702,0.9381548983145365,0.7031507827280615,0.1533443753750634,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_e,0,2024-11-25 01:16:28.517000+00:00,0.24264902297403912,0.9998451424516892,0.9999985362922234,0.8619712470642853,0.733491988814944,0.9332633854787985,0.8551335841402067,0.1868033954149687,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_e,1,2024-11-25 01:16:28.708000+00:00,0.29973843100116704,0.9998389329428157,0.9999983647374899,0.7652918880386753,0.780459100540765,0.9252243261510733,0.7937308914704193,0.22992517164535464,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_e,2,2024-11-25 01:16:29.029000+00:00,0.24538197155860175,0.9999230705345492,0.9999992676791747,0.824191746521229,0.6884804930408894,0.8905152598252738,0.8722581619695232,0.14694976882455155,,,,,,,,,,
dwnn_square_bxt_bgso,TT,dpi_e,3,2024-11-25 01:16:29.414000+00:00,0.31762543832687723,1.0,1.0,0.7741479050241329,0.7639379429011766,0.9245305456589368,0.8205508580583317,0.1883484619769486,,,,,,,,,,
dwnn_square_bxt_bgso,TT,srn,0,2024-11-25 01:16:29.511000+00:00,0.031669678539805596,0.645781593176906,0.9919015819716485,0.623051013402768,0.09426217717090278,0.7574874582892074,0.5787122811259678,0.02561719538185315,,,,,,,,,,
dwnn_square_bxt_bgso,TT,srn,1,2024-11-25 01:16:29.626000+00:00,0.03892664863898618,0.7432462433830044,0.9939443852647691,0.5819901136096316,0.08106200097551183,0.7884911008042377,0.5751928709428036,0.026925348072359738,,,,,,,,,,
dwnn_square_bxt_bgso,TT,srn,2,2024-11-25 01:16:29.871000+00:00,0.0257795721469899,0.7030609817117802,0.9937890162163797,0.5941515050516933,0.10069728611711277,0.747952591175333,0.5850844159510749,0.026946062268898844,,,,,,,,,,
dwnn_square_bxt_bgso,TT,srn,3,2024-11-25 01:16:29.901000+00:00,0.03176674017425613,0.7080615980228055,0.9938166424069335,0.5896659536523093,0.07783607958881245,0.7597377568869894,0.5772008191410813,0.031073874795418788,,,,,,,,,,
dwnn_square_bxt_bgso,TT,ern,0,2024-11-25 01:16:29.914000+00:00,0.04341683962748308,0.7546573146745607,0.9954169395162163,0.6685246959324622,0.2743936467702033,0.872060587481737,0.6464182710225035,0.04037500246699294,,,,,,,,,,
dwnn_square_bxt_bgso,TT,ern,1,2024-11-25 01:16:30.012000+00:00,0.04152388236622731,0.7354372631940138,0.9935173815094587,0.6810046446746548,0.4367699194486697,0.9116231900819888,0.6764888690854728,0.03414725483375171,,,,,,,,,,
dwnn_square_bxt_bgso,TT,ern,2,2024-11-25 01:16:31.200000+00:00,0.055731862946821795,0.7318725606347447,0.9945428588302957,0.6877892866572951,0.28150435270392665,0.8790984222932664,0.6594253585127924,0.043455815776695425,,,,,,,,,,
dwnn_square_bxt_bgso,TT,ern,3,2024-11-25 01:16:31.246000+00:00,0.05126138156545288,0.7311018864754777,0.9920961734622209,0.6905825763392227,0.47035666037424784,0.9168101301370735,0.6925529820554972,0.03724448729234883,,,,,,,,,,
dwnn_square_bxt_bgso,TT,kiba,0,2024-11-25 01:16:31.397000+00:00,0.46117426763168434,0.9990063605771448,0.9997363770189778,0.7035794635987533,0.6834974424334856,0.8883819988277313,0.7994102109129864,0.334898471373124,,,,,,,,,,
dwnn_square_bxt_bgso,TT,kiba,1,2024-11-25 01:16:34.089000+00:00,0.4694026942088776,0.9989475105717122,0.9997609144799451,0.6969501184649549,0.656769086768954,0.8880919712690153,0.7891570110419032,0.35389306967984074,,,,,,,,,,
dwnn_square_bxt_bgso,TT,kiba,2,2024-11-25 01:16:34.396000+00:00,0.4600795137727194,0.9991901601393703,0.9997749480673833,0.7072760735626769,0.6758983555895871,0.890697484147404,0.801162865980102,0.3364922300291789,,,,,,,,,,
dwnn_square_bxt_bgso,TT,kiba,3,2024-11-25 01:16:34.919000+00:00,0.4735277257055016,0.9991453653706782,0.9998081504444799,0.7013833881376358,0.6549841219872383,0.8944712383577527,0.7929928794482775,0.3593225988413973,,,,,,,,,,
dwnn_square_bxt_bgso,TT,npinter,0,2024-11-25 01:16:59.667000+00:00,0.32268530180577776,0.9799157967042988,0.9953099981125266,0.6852534502653834,0.7436738037900736,0.9426706347030489,0.7136684954791335,0.2869950908916553,,,,,,,,,,
dwnn_square_bxt_bgso,TT,npinter,1,2024-11-25 01:17:01.510000+00:00,0.3305988953088617,0.9851617765180063,0.9965560122566433,0.678826582135956,0.7387107487767208,0.9454435472232358,0.7096572340401813,0.29291256582345365,,,,,,,,,,
dwnn_square_bxt_bgso,TT,npinter,2,2024-11-25 01:17:02.915000+00:00,0.322590976145239,0.9819461760573855,0.9958282919979391,0.6857862444424727,0.740646284129835,0.9393200697634816,0.713127871129166,0.2928597247975886,,,,,,,,,,
dwnn_square_bxt_bgso,TT,npinter,3,2024-11-25 01:17:03.772000+00:00,0.3524356143226595,0.9855414220142347,0.9966841732568418,0.6890607047618534,0.7415968019857377,0.9416305455286778,0.7192772602963994,0.3157704149234934,,,,,,,,,,
dwnn_square_bxt_bgso,TT,mirtarbase,0,2024-11-25 01:17:48.980000+00:00,0.1593146445852612,0.8891027932377387,0.9933413625016342,0.5914548883129063,0.22858739994841643,0.6852319298035703,0.6829696146240838,0.10672871710852234,,,,,,,,,,
dwnn_square_bxt_bgso,TT,mirtarbase,1,2024-11-25 01:18:00.464000+00:00,0.16075286291167656,0.8963603880835276,0.9937702491674125,0.5928674340969597,0.21772615282800856,0.6891270822820668,0.679366649586007,0.11067859341484748,,,,,,,,,,
dwnn_square_bxt_bgso,TT,mirtarbase,2,2024-11-25 01:18:01.397000+00:00,0.15913720878433932,0.8978033968927032,0.9937847494267535,0.6037367838916844,0.24945611602398993,0.6930779545264252,0.6744974824271301,0.11509054266758548,,,,,,,,,,
dwnn_square_bxt_bgso,TT,mirtarbase,3,2024-11-25 01:18:04.360000+00:00,0.1571223765652742,0.903815897064937,0.9939333447893641,0.5977286050642296,0.24411077319286814,0.7018706052035638,0.6671330701895996,0.11603567832177308,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,0,2024-11-25 01:18:08.550000+00:00,0.22766340894219098,0.7578826602032034,0.9659808022437679,0.46021505376344085,0.09261196936539515,0.8670852956567243,0.7828681014276583,0.0654151299137064,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,1,2024-11-25 01:18:09.220000+00:00,0.27406940612052694,0.7746652151604846,0.9684107322205748,0.9269662921348314,0.09798111968314989,0.7938628158844765,0.8116740088105726,0.20833333333333331,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,2,2024-11-25 01:18:15.197000+00:00,0.41717784031111416,0.7220578889446637,0.9655362461596191,0.6542553191489361,0.06584676788222348,0.7474724264705882,0.881880463028585,0.07907925407925408,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,3,2024-11-25 01:18:16.174000+00:00,0.3689400591307105,0.7239968133791091,0.9729179016004743,0.4222222222222223,0.1114501473189822,0.79100790513834,0.8282828282828283,0.018867924528301886,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,4,2024-11-25 01:18:18.509000+00:00,0.4128825856067873,0.8236226892465016,0.9870600414078675,0.567741935483871,0.41815312198275234,0.7509615384615385,0.7758363520136373,0.10025222960706832,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,5,2024-11-25 01:18:19.858000+00:00,0.3009463623057962,0.8368698260790454,0.9808766529867761,0.6209302325581395,0.43130307042564564,0.7711610486891386,0.7953964194373402,0.08025104976324487,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,6,2024-11-25 01:18:22.511000+00:00,0.48365264021016974,0.7377663812105536,0.9738654955653148,0.7161290322580645,0.36765846320521284,0.8043269230769231,0.86775,0.11299840510366826,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,7,2024-11-25 01:18:25.840000+00:00,0.3307970751308888,0.8135170243588536,0.9792482277007724,0.7530864197530864,0.25747585605336376,0.7563725490196078,0.8629191321499015,0.24787246569855265,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,8,2024-11-25 01:18:27.315000+00:00,0.31346588489914323,0.8891315090312683,0.9891248457424927,0.7421150278293135,0.3472586804346003,0.6867888748419722,0.7367479311116081,0.41717022441160373,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,9,2024-11-25 01:18:29.349000+00:00,0.21225605875838802,0.9124449735263622,0.9891826923076924,0.5315068493150685,0.3346225298317142,0.7073369565217392,0.8111837327523602,0.07717126129550633,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,10,2024-11-25 01:18:32.994000+00:00,0.4370877935652505,0.7985679046984239,0.9801041912091939,0.7777777777777778,0.27856754236113174,0.6143643643643644,0.845843935538592,0.2273954116059379,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,11,2024-11-25 01:18:34.670000+00:00,0.39397787464880657,0.8813801576371493,0.9883313301282051,0.7291666666666666,0.17934909972326868,0.5105339105339105,0.776083272815299,0.19886086744639375,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,12,2024-11-25 01:18:36.285000+00:00,0.1831485157545068,0.7798218745679464,0.9803656929849931,0.5714285714285714,0.2566165650682639,0.6342325581395349,0.6492954596287184,0.11467287545095417,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,13,2024-11-25 01:18:36.663000+00:00,0.10204706288407699,0.779926479769074,0.9717728345129761,0.5279411764705881,0.2573814600417425,0.6341314935064934,0.7577284946236559,0.2470606371944439,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,14,2024-11-25 01:18:37.481000+00:00,0.2698519952341547,0.7244016556229866,0.9700726559797024,0.6977777777777778,0.32663006415818274,0.6716088960128231,0.7829601990049752,0.17566921809249175,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_n,15,2024-11-25 01:18:40.788000+00:00,0.3598642544781153,0.6584136927152393,0.9757349948339021,0.8101851851851851,0.263217332946901,0.6302447552447552,0.8591140159767611,0.20660788886602452,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,0,2024-11-25 01:18:43.584000+00:00,0.15005347935416707,0.7863137540967712,0.9946036221192935,0.8138620112971211,0.3777397662037269,0.8954851981745903,0.8244543369987248,0.15258372863132513,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,1,2024-11-25 01:18:44.842000+00:00,0.23532058356323257,0.8230378319077498,0.9942561257881715,0.8212918065398483,0.4327940994414257,0.9065844260804314,0.8508312897837296,0.13114200125205314,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,2,2024-11-25 01:18:48.257000+00:00,0.23733913108486704,0.8338818490322243,0.993981386594165,0.8140197200701208,0.37623272612352165,0.8947429008035298,0.9079529862063984,0.12030484399631573,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,3,2024-11-25 01:18:51.181000+00:00,0.17689887495817205,0.8924015755152387,0.9957096005234949,0.8224647455548743,0.33876674435963877,0.8518318965517241,0.8153434932730087,0.16416916379926322,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,4,2024-11-25 01:18:52.689000+00:00,0.30738116713711006,0.8477544738358608,0.9932129824173394,0.7614520311149525,0.37841684886926125,0.8962552160039274,0.8556067886268459,0.0961638620534305,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,5,2024-11-25 01:18:52.727000+00:00,0.2466792248239207,0.8761298606295461,0.9941919847043396,0.8737051140318552,0.3958790825214762,0.8715078075074323,0.8693561385351765,0.09256105347083428,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,6,2024-11-25 01:18:53.636000+00:00,0.19640968424647057,0.8187194609861439,0.9940122488791766,0.7218006728071967,0.2801777920630246,0.8396852725170714,0.8307295330747121,0.08128495649609939,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,7,2024-11-25 01:18:54.202000+00:00,0.2698459699215179,0.8000070711804796,0.9924230087966209,0.7920175402980226,0.2845749508372504,0.8484913152184688,0.8479055339507037,0.09054898976229289,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_g,8,2024-11-25 01:18:56.342000+00:00,0.20417523329275208,0.8128424398099752,0.9916853135603135,0.7776987353206866,0.28738526331402,0.8694989149031823,0.8913997654074479,0.12339109099754604,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,0,2024-11-25 01:18:58.350000+00:00,0.518109590646667,0.8092928987371318,0.9911536731634183,0.7565381985462931,0.25038794461445657,0.7636286220468845,0.9093614959487508,0.23371442765575481,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,1,2024-11-25 01:19:00.578000+00:00,0.5078917710515999,0.7900221558158537,0.9899587161195783,0.7295782376920665,0.28858230887130953,0.7813083510054792,0.9196369344261102,0.17244070776684037,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,2,2024-11-25 01:19:07.920000+00:00,0.5456913291810223,0.8384922919455708,0.9925102339703519,0.7832889869926907,0.2686172347467109,0.7813436204703081,0.887903675260125,0.2729675949441797,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,3,2024-11-25 01:19:13.871000+00:00,0.5756136792820333,0.7907144361374986,0.989778761166439,0.8013406996192306,0.2726075148206758,0.8256154689962782,0.9344058224402809,0.19722860348776933,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,4,2024-11-25 01:19:29.197000+00:00,0.4874981882067831,0.7657780953426707,0.9879944703228435,0.8004552612414064,0.23569166693359947,0.8120119403035899,0.915620390126969,0.22342805156063952,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,5,2024-11-25 01:19:32.920000+00:00,0.5299467564423036,0.8244088020076927,0.9916807627520845,0.7752217910525766,0.24859932786191,0.826430204475337,0.9144923917433496,0.20176514326362832,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,6,2024-11-25 01:19:38.337000+00:00,0.5356024033960297,0.7835820636649654,0.9862002661951074,0.76050677579827,0.14432271334522173,0.7625137487319131,0.9135160581650801,0.16237404668770059,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,7,2024-11-25 01:19:38.412000+00:00,0.4907958284422155,0.7548561909245266,0.9840928822744749,0.7373210776503081,0.17331404005587045,0.7663141982156529,0.9159728466004393,0.11691751373354732,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,davis,8,2024-11-25 01:19:43.466000+00:00,0.47907082590127387,0.8032956985770607,0.9877219968798753,0.7073187781647505,0.14308831279353956,0.769002790573829,0.9059500652950148,0.1607219049790237,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_i,0,2024-11-25 01:19:45.310000+00:00,0.17572262963827973,0.8481477385697763,0.9944657772665663,0.7095485775630702,0.5589391697216871,0.9159318589169119,0.7918149393763575,0.13302060176554134,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_i,1,2024-11-25 01:19:45.819000+00:00,0.1679763230683659,0.8643714466968071,0.9966656448700435,0.6563811362892786,0.5406871858656719,0.9136556629092862,0.6886410521592934,0.14617521778678763,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_i,2,2024-11-25 01:19:50.199000+00:00,0.1886228846492499,0.8516971769119462,0.9936534481287075,0.6979172570177545,0.6107522962643488,0.9258242610543023,0.7225885668276972,0.15247934732516888,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_i,3,2024-11-25 01:19:52.805000+00:00,0.1860396953731335,0.854751173836281,0.9952887815351584,0.6556818202555994,0.6199660257598198,0.9303984286667495,0.705445667790438,0.13647852106279598,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_e,0,2024-11-25 01:19:56.660000+00:00,0.25584162067802085,0.9527880976155255,0.9996984160456217,0.8487859625047791,0.6030186885350087,0.9227892877059721,0.8666556619556268,0.19969922296637987,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_e,1,2024-11-25 01:19:59.639000+00:00,0.24070627337686867,0.9444527110156913,0.9994114690226317,0.7646554913453136,0.6701807607922474,0.9179259261155717,0.8150987492456641,0.21022314174617454,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_e,2,2024-11-25 01:20:04.651000+00:00,0.24587198974134925,0.9366076666099523,0.9996248538129293,0.8419361980528202,0.5663851944465457,0.8928398884349902,0.8976798295920039,0.1699456167093254,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,dpi_e,3,2024-11-25 01:20:18.601000+00:00,0.2777357865283359,0.9410068800457041,0.9993680020754819,0.7766828463854929,0.6654561666106082,0.9223203157655567,0.8304935779026269,0.18641899104818166,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,srn,0,2024-11-25 01:20:46.276000+00:00,0.031040430569227274,0.6459608173718497,0.9918128378051301,0.6186572550654807,0.09165311136937697,0.7566527017776428,0.5774218329070945,0.025131354692079763,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,srn,1,2024-11-25 01:20:53.906000+00:00,0.037262944624183184,0.7352459847407192,0.9938301104009551,0.579945616020534,0.08035804749410194,0.7881137016264881,0.5745617981190033,0.02682392859829775,,,,,,,,,,
dwnn_softmax_bxt_bgso,TT,srn,2,2024-11-25 01:20:56.785000+00:00,0.02572377459668889,0.6914798731084306,0.9934364866632281,0.5924460048999318,0.10286464580689392,0.7453634815550072,0.5805637251708209,0.027664250854947905,,,,,,,,,,
